95,2,7
94,2,7
93,2,7
92,2,7
91,2,7
90,2,7
86,1,7
85,1,7
84,1,7
83,1,7
72,2,7
71,2,7
71,2,7
71,2,7
71,2,7
70,2,7
70,2,7
70,2,7
70,2,7
70,2,7
76,2,7
78,1,7
77,1,7
100,1,7
99,1,7
98,1,7
97,1,7
96,1,7
95,1,7
94,1,7
94,1,7
94,1,7
94,1,7
93,1,7
92,1,7
98,2,7
97,2,7
96,2,7
100,2,7
99,2,7
98,2,7
100,1,7
99,1,7
98,1,7
97,1,7
96,1,7
95,1,7
94,1,7
93,1,7
92,1,7
100,1,7
99,1,7
98,1,7
97,1,7
89,3,7
88,3,7
87,3,7
87,3,7
86,3,7
100,1,7
99,1,7
98,1,7
97,1,7
96,1,7
95,1,7
94,1,7
93,1,7
93,1,7
92,1,7
91,1,7
90,1,7
89,1,7
99,3,7
98,3,7
97,3,7
96,3,7
71,2,7
71,2,7
71,2,7
70,2,7
70,2,7
69,2,7
79,2,7
79,2,7
100,1,7
99,1,7
92,2,7
100,1,7
99,1,7
81,2,7
81,2,7
100,1,7
48,3,7
73,3,7
70,2,7
70,2,7
69,2,7
69,2,7
69,2,7
100,1,7
100,1,7
99,1,7
98,1,7
85,1,7
85,1,7
84,1,7
83,1,7
82,1,7
81,1,7
100,2,7
81,1,7
80,1,7
79,1,7
100,1,7
99,1,7
98,1,7
97,1,7
96,1,7
95,1,7
100,1,7
99,1,7
98,1,7
97,1,7
96,1,7
95,1,7
94,1,7
93,1,7
92,1,7
92,1,7
92,1,8
92,1,8
100,1,8
99,1,8
63,2,8
63,2,8
63,2,8
62,2,8
71,3,8
70,3,8
17,2,8
17,2,8
100,1,8
100,1,8
96,1,8
95,1,8
79,6,8
78,6,8
78,6,8
78,6,8
77,6,8
76,6,8
75,6,8
74,6,8
74,6,8
74,6,8
47,1,8
100,1,8
99,1,8
46,4,8
100,1,8
99,1,8
98,1,8
97,1,8
97,1,8
56,1,8
55,1,8
46,1,8
46,1,8
45,1,8
45,1,8
45,2,8
45,2,8
45,2,8
45,2,8
45,2,8
45,2,8
45,2,8
45,2,8
45,2,8
100,1,8
99,1,8
100,1,8
99,1,8
98,1,8
97,1,8
100,1,8
99,1,8
98,1,8
97,1,8
45,1,8
45,1,8
45,1,8
45,1,8
100,2,8
99,2,8
98,2,8
97,2,8
100,1,8
99,1,8
100,1,8
44,1,8
100,1,8
99,1,8
98,1,8
97,1,8
96,1,8
96,1,8
95,1,8
100,1,8
99,1,8
100,1,8
99,1,8
98,1,8
97,1,8
100,1,8
99,1,8
98,1,8
100,1,8
99,1,8
98,1,8
90,5,8
100,2,8
99,2,8
98,2,8
100,1,8
100,1,8
99,1,8
98,1,8
100,1,8
86,5,8
86,5,8
86,5,8
86,5,8
86,5,8
100,1,8
99,1,8
100,1,8
99,1,8
98,1,8
100,1,8
99,1,8
100,1,8
99,1,8
100,1,8
99,1,8
98,1,8
97,1,8
96,1,8
100,1,8
99,1,8
98,1,8
97,1,8
96,1,8
100,1,8
100,1,8
99,1,8
98,1,8
97,1,8
99,6,8
100,1,8
99,1,8
100,1,8
100,1,8
99,1,8
98,1,8
100,1,8
100,1,8
99,1,8
98,1,8
97,1,8
97,1,8
100,1,8
99,1,8
98,1,8
97,1,8
36,10,8
100,1,8
99,1,8
98,1,8
97,1,8
96,1,8
96,1,8
95,1,8
94,1,8
100,1,8
99,1,8
98,1,8
98,4,8
97,4,8
96,4,8
95,4,8
94,4,8
93,4,8
100,1,8
99,1,8
100,1,8
99,1,8
98,1,8
98,1,8
97,1,8
96,1,8
95,1,8
94,1,8
94,1,8
42,1,8
42,1,8
42,1,8
16,3,8
16,3,8
100,1,8
99,1,8
100,2,8
99,2,8
97,1,8
96,1,8
95,1,8
94,1,8
94,2,8
93,2,8
92,2,8
91,2,8
100,1,8
99,1,8
98,1,8
97,1,8
100,1,8
99,1,8
94,3,8
93,3,8
98,1,8
97,1,8
96,1,8
95,1,8
94,1,9
93,1,9
100,1,9
99,1,9
98,1,9
97,1,9
100,1,9
82,1,9
100,4,9
100,3,9
99,3,9
98,3,9
97,3,9
96,4,9
99,1,9
100,1,9
99,1,9
98,1,9
97,1,9
96,1,9
100,1,9
100,1,9
100,7,9
99,7,9
100,1,9
100,2,9
99,1,9
98,1,9
97,1,9
95,1,9
94,1,9
75,1,9
75,1,9
75,1,9
100,1,9
99,1,9
76,3,9
76,3,9
100,1,9
52,2,9
100,1,9
99,1,9
98,1,9
97,1,9
96,1,9
95,1,9
95,1,9
96,2,9
97,5,9
96,5,9
95,5,9
94,5,9
93,5,9
100,1,9
99,1,9
98,1,9
97,1,9
96,1,9
95,1,9
95,1,9
90,1,9
90,1,9
88,4,9
87,4,9
87,4,9
86,4,9
100,1,9
100,1,9
99,1,9
98,1,9
100,1,9
100,2,9
99,2,9
98,2,9
100,1,9
99,1,9
96,1,9
95,1,9
94,1,9
93,1,9
92,1,9
98,5,9
97,5,9
96,5,9
96,5,9
96,5,9
95,5,9
100,2,9
99,2,9
98,2,9
97,2,9
96,2,9
95,2,9
94,2,9
94,2,9
93,2,9
93,2,9
92,2,9
92,2,9
98,3,9
100,1,9
99,1,9
100,1,9
87,5,9
87,5,9
86,5,9
86,5,9
86,5,9
79,5,9
78,5,9
78,5,9
77,5,9
77,5,9
77,5,9
77,5,9
76,5,9
75,5,9
100,1,9
99,1,9
98,1,9
97,1,9
96,1,9
95,1,9
94,1,9
100,1,9
99,1,9
98,1,9
97,1,9
96,1,9
95,1,9
94,1,9
100,2,9
100,1,9
99,1,9
98,1,9
97,1,9
96,1,9
95,1,9
94,1,9
94,1,9
93,1,9
92,1,9
91,1,9
90,1,9
84,1,9
84,1,9
83,1,9
100,6,9
82,1,9
81,1,9
81,1,9
80,1,9
80,1,9
79,1,9
78,1,9
78,1,9
100,2,9
99,2,9
100,1,9
99,1,9
98,1,9
97,1,9
96,1,9
95,1,9
94,1,9
100,1,9
99,1,9
98,1,9
99,2,9
98,2,9
97,2,9
96,2,9
95,2,9
94,2,9
93,2,9
92,2,9
92,1,9
91,1,9
91,1,9
90,1,9
100,1,9
92,5,9
92,5,9
62,1,9
62,1,9
62,1,9
61,1,9
100,1,9
100,1,9
84,6,9
71,1,9
71,1,9
71,1,9
100,2,9
100,1,9
100,1,9
99,1,9
100,1,9
100,1,9
99,1,9
98,1,9
99,2,9
100,2,9
99,2,9
98,2,9
100,1,9
99,1,9
100,1,9
99,1,9
100,1,9
100,1,9
99,1,9
98,1,9
100,2,10
99,2,10
96,1,10
95,1,10
98,1,10
100,2,10
99,2,10
99,2,10
100,1,10
99,1,10
98,1,10
98,1,10
97,1,10
96,1,10
95,1,10
95,1,10
94,1,10
93,1,10
93,1,10
92,1,10
91,1,10
91,1,10
90,1,10
90,1,10
89,1,10
100,1,10
99,1,10
86,1,10
85,1,10
79,2,10
78,2,10
77,2,10
77,2,10
76,2,10
76,2,10
76,2,10
75,2,10
75,2,10
74,2,10
73,2,10
73,2,10
100,1,10
99,1,10
98,1,10
97,1,10
96,1,10
97,2,10
96,2,10
96,2,10
85,1,10
100,1,10
99,1,10
99,1,10
98,1,10
98,1,10
97,1,10
100,1,10
99,1,10
98,1,10
100,1,10
100,1,10
99,1,10
98,1,10
97,1,10
100,1,10
99,1,10
98,1,10
95,2,10
100,1,10
99,1,10
98,1,10
97,1,10
96,1,10
95,1,10
94,1,10
94,1,10
93,1,10
93,1,10
100,1,10
99,1,10
98,1,10
97,1,10
96,1,10
95,1,10
94,3,10
100,1,10
100,1,10
99,1,10
98,1,10
97,1,10
96,1,10
100,1,10
100,1,10
99,1,10
98,1,10
97,1,10
96,1,10
96,1,10
95,1,10
94,1,10
93,1,10
93,1,10
100,1,10
99,1,10
100,3,10
99,3,10
98,3,10
96,1,10
95,1,10
94,1,10
93,1,10
92,1,10
91,1,10
100,1,10
99,1,10
98,1,10
97,1,10
97,2,10
96,2,10
95,2,10
95,2,10
94,2,10
93,2,10
92,2,10
91,2,10
90,2,10
90,2,10
89,2,10
93,3,10
84,1,10
84,1,10
90,1,10
90,1,10
90,1,10
89,1,10
88,1,10
87,1,10
81,2,10
80,2,10
79,2,10
79,2,10
78,2,10
77,2,11
100,1,10
99,1,11
67,3,11
100,1,10
75,3,10
74,3,10
74,3,11
100,2,11
99,2,11
100,1,11
100,1,11
99,1,11
99,1,11
98,1,11
99,4,11
100,1,11
100,1,11
99,1,11
100,1,11
100,1,11
99,1,11
98,1,11
97,1,11
96,1,11
69,3,11
89,1,11
88,1,11
100,1,11
77,5,11
36,1,11
36,1,11
36,1,11
35,1,11
100,1,11
99,1,11
98,1,11
97,1,11
100,1,11
100,2,11
99,2,11
98,2,11
97,1,11
100,1,11
99,1,11
98,1,11
100,1,11
100,1,11
99,1,11
100,1,11
99,1,11
98,1,11
97,1,11
96,1,11
95,1,11
94,1,11
93,1,11
92,1,11
91,1,11
90,1,11
89,1,11
96,2,11
100,1,11
100,2,11
99,2,11
100,1,11
99,1,11
98,1,11
97,1,11
100,1,11
99,1,11
100,3,11
99,3,11
100,1,11
99,1,11
98,1,11
97,1,11
96,1,11
95,1,11
94,1,11
97,2,11
91,1,11
87,1,11
87,1,11
87,1,11
100,1,11
99,1,11
98,1,11
97,1,11
96,1,11
95,1,11
94,1,11
92,1,11
91,1,11
98,1,11
97,1,11
96,1,11
95,1,11
94,1,11
93,1,11
92,1,11
91,1,11
74,4,11
88,16,11
87,16,11
87,16,11
96,1,11
100,1,11
100,1,11
99,1,11
98,1,11
97,1,11
96,1,11
95,1,11
94,1,11
100,1,11
100,1,11
99,1,11
98,1,11
97,1,11
97,1,11
100,1,11
99,1,11
98,1,11
97,1,11
96,1,11
95,1,11
94,1,11
93,1,11
100,1,11
99,1,11
98,1,11
98,1,11
98,1,11
97,1,11
100,1,11
99,1,11
98,4,11
97,4,11
100,1,11
94,2,11
94,2,11
94,2,11
94,2,11
93,2,11
92,2,11
92,2,11
94,1,11
93,1,11
98,1,11
100,1,11
99,1,11
98,1,11
97,1,11
96,1,11
100,1,11
100,1,11
99,1,11
98,1,11
77,1,11
76,1,11
75,1,11
75,1,11
75,1,11
100,1,11
100,1,11
100,1,11
100,1,11
99,1,11
98,1,11
97,1,11
100,1,11
70,2,11
70,2,11
70,2,11
100,1,11
99,1,11
98,1,11
97,1,11
100,1,11
99,1,11
98,1,11
52,6,11
100,1,11
99,1,11
98,1,11
97,1,11
96,1,11
95,1,11
94,1,11
93,1,11
92,1,11
92,1,11
91,1,11
91,1,11
90,1,11
90,1,11
90,1,11
89,1,11
88,1,11
87,1,11
77,9,11
76,9,11
76,1,11
100,2,11
75,1,11
74,1,11
76,2,11
75,2,11
75,2,11
75,2,11
100,4,11
99,4,11
100,1,11
100,1,11
99,1,11
98,1,11
100,2,11
99,2,11
98,2,11
97,2,11
96,2,11
95,2,11
94,2,11
93,2,11
91,1,11
90,1,11
89,1,11
88,1,11
88,1,11
87,1,12
87,1,12
89,2,12
89,2,12
88,2,12
87,2,12
86,2,12
100,1,12
99,1,12
98,1,12
97,1,12
93,1,12
93,1,12
98,1,12
97,1,12
96,3,12
96,3,12
95,3,12
100,1,12
99,1,12
98,1,12
97,1,12
96,1,12
96,1,12
94,1,12
93,1,12
92,1,12
100,1,12
99,1,12
100,4,12
100,3,12
99,3,12
98,3,12
97,4,12
96,4,12
100,1,12
99,1,12
98,1,12
97,1,12
96,1,12
95,1,12
94,1,12
90,1,12
89,1,12
89,1,12
88,1,12
87,1,12
100,1,12
100,1,12
99,1,12
98,1,12
97,1,12
96,1,12
95,1,12
95,1,12
94,1,12
94,1,12
93,1,12
92,1,12
91,1,12
90,1,12
76,1,12
76,1,12
76,1,12
76,1,12
75,1,12
100,2,12
99,2,12
74,1,12
73,1,12
72,1,12
72,1,12
71,1,12
100,2,12
99,2,12
98,2,12
97,2,12
97,2,12
97,2,12
96,2,12
95,2,12
100,2,12
99,2,12
93,2,12
92,2,12
91,2,12
90,2,12
89,2,12
88,2,12
91,3,12
90,3,12
89,3,12
89,3,12
89,3,12
88,3,12
88,3,12
87,3,12
100,1,12
99,1,12
98,1,12
97,1,12
96,1,12
100,1,12
99,1,12
98,1,12
98,1,12
97,1,12
96,1,12
96,1,12
95,1,12
94,1,12
94,1,12
93,1,12
92,1,12
91,1,12
91,1,12
91,1,12
91,1,12
91,1,12
90,1,12
90,1,12
89,1,12
83,1,12
83,1,12
100,2,12
100,1,12
99,1,12
100,1,12
99,1,12
98,1,12
82,1,12
82,1,12
100,1,12
99,1,12
98,1,12
97,1,12
96,1,12
95,1,12
94,1,13
93,1,13
92,1,13
91,1,13
100,1,13
87,1,13
87,1,13
87,1,13
86,1,13
85,1,13
85,1,13
85,1,13
91,4,13
91,4,13
91,4,13
79,7,13
99,1,13
98,1,13
100,1,13
99,1,13
98,1,13
97,1,13
100,1,13
99,1,13
98,1,13
97,1,13
96,1,13
95,1,13
95,1,13
94,1,13
93,1,13
92,1,13
92,1,13
91,1,13
90,1,13
100,1,13
99,1,13
98,1,13
97,1,13
96,1,13
96,1,13
100,1,13
100,1,13
99,1,13
98,1,13
97,1,13
96,1,13
100,1,13
100,1,13
100,1,13
99,1,13
100,1,13
89,3,13
100,2,13
99,2,13
87,3,13
97,1,13
96,1,13
95,1,13
93,3,13
92,3,13
100,4,13
99,4,13
98,4,13
97,4,13
96,4,13
100,2,13
95,4,13
100,1,13
99,1,13
98,1,13
100,1,13
100,2,13
99,2,13
98,2,13
97,1,13
96,1,13
95,1,13
80,3,13
79,3,13
83,8,13
83,8,13
83,8,13
82,8,13
100,1,13
100,1,13
99,1,13
98,1,13
99,2,13
98,2,13
97,2,13
96,2,13
95,2,13
94,2,13
99,4,13
98,4,13
97,4,13
97,1,13
96,1,13
95,1,13
94,1,13
93,1,13
100,5,13
99,5,13
98,5,13
98,5,13
97,5,13
96,5,13
95,5,13
94,5,13
99,2,13
98,2,13
100,1,13
100,1,13
100,1,13
99,1,13
98,1,13
100,1,13
100,1,13
84,1,13
83,1,13
88,5,13
88,5,13
100,1,13
99,1,13
100,1,13
99,1,13
79,2,13
100,1,13
99,1,13
98,1,13
97,1,13
96,1,13
100,1,13
99,1,13
98,1,13
100,1,13
99,1,13
99,1,13
98,1,13
97,1,13
97,1,13
96,1,13
96,2,13
100,1,13
99,1,13
98,1,13
97,1,13
96,1,13
95,1,13
94,1,13
94,1,13
93,1,13
92,1,13
92,1,13
92,1,13
100,1,13
99,1,13
98,1,13
97,1,13
96,1,13
96,1,13
91,2,13
96,5,13
100,1,13
99,1,13
98,1,13
97,1,13
96,1,13
95,1,13
91,2,13
91,2,13
98,1,13
98,1,13
98,1,13
97,1,13
96,1,13
95,1,13
93,2,13
93,2,13
93,2,13
100,1,13
99,1,13
98,1,13
97,1,13
96,1,13
95,1,13
94,1,13
93,1,13
78,11,13
77,11,13
100,1,13
99,1,13
98,1,13
82,1,13
82,1,13
81,1,13
80,1,13
79,1,13
86,2,13
85,2,13
84,2,13
100,1,13
99,1,13
98,1,13
97,1,13
100,1,13
99,1,13
99,1,13
98,1,13
97,1,13
96,1,13
100,1,13
99,1,13
99,1,13
98,1,13
98,1,13
100,1,13
69,6,13
68,6,13
100,3,13
99,3,14
66,6,13
100,7,13
99,7,14
64,6,13
78,3,13
77,3,13
76,3,13
76,3,13
100,1,13
99,1,13
98,1,13
97,1,13
96,1,13
100,1,13
99,1,13
98,1,13
97,1,13
96,1,13
100,1,13
100,1,13
92,4,13
91,4,13
98,1,13
100,5,13
100,1,13
100,1,13
99,1,13
98,1,13
98,1,13
97,1,13
97,1,13
96,1,13
96,1,14
96,2,14
95,2,14
94,2,14
93,2,14
90,1,14
100,2,14
99,2,14
98,2,14
98,2,14
97,2,14
100,1,14
100,1,14
99,1,14
98,1,14
85,1,14
84,1,14
84,1,14
84,1,14
83,1,14
82,1,14
82,1,14
82,1,14
81,1,14
80,1,14
81,1,14
81,1,14
81,1,14
81,1,14
81,1,14
80,1,14
79,1,14
100,1,14
99,1,14
81,2,14
80,2,14
79,2,14
100,1,14
99,1,14
99,1,14
98,1,14
89,2,14
89,2,14
100,1,14
99,1,14
98,1,14
97,1,14
86,2,14
100,1,14
99,1,14
100,4,14
99,4,14
98,4,14
97,4,14
96,4,14
95,4,14
100,1,14
100,1,14
99,1,14
99,1,14
98,1,14
97,1,14
96,1,14
96,1,14
100,1,14
99,1,14
98,1,14
97,1,14
96,1,14
100,1,14
100,1,14
99,1,14
98,1,14
97,1,14
96,1,14
92,2,14
91,2,14
90,2,14
89,2,14
100,1,14
99,1,14
92,2,14
91,2,14
90,2,14
89,2,14
88,2,14
87,2,14
87,2,14
87,2,14
100,1,14
99,1,14
98,1,14
97,1,14
96,1,14
88,2,14
87,2,14
86,2,14
100,2,14
99,2,14
98,2,14
97,2,14
96,2,14
95,2,14
94,2,14
93,2,14
92,2,14
91,2,14
90,2,14
100,2,14
89,2,14
88,2,14
87,2,14
86,2,14
88,4,14
100,2,14
87,4,14
86,4,14
100,1,14
99,1,14
100,1,14
99,1,14
98,1,14
95,1,14
94,1,14
93,1,14
92,1,14
91,1,14
90,1,14
81,2,14
81,2,14
80,2,14
100,1,14
99,1,14
98,1,14
97,1,14
96,1,14
95,1,14
95,1,14
65,2,14
65,2,14
65,2,14
64,2,14
67,2,14
66,2,14
66,2,14
66,2,14
66,2,14
90,4,14
89,4,14
100,2,14
99,2,14
98,2,14
97,2,14
96,2,15
85,4,14
85,4,15
54,1,14
100,1,14
100,1,14
99,1,14
100,1,14
99,1,14
98,1,15
97,1,15
58,1,15
57,1,15
57,1,15
56,1,15
56,1,15
55,1,15
55,1,15
100,1,15
100,1,15
99,1,15
